時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
12:46:35,"17,152,926","43,368,291","19,539,269","28,998,010","2,481,009","9,187,007","549,857"
12:46:40,"17,155,739","43,404,749","19,542,581","29,001,545","2,481,435","9,188,984","549,930"
12:46:45,"17,158,652","43,445,656","19,545,764","29,163,305","2,481,921","9,190,398","550,013"
12:46:50,"17,161,725","43,457,757","19,548,992","29,129,020","2,482,447","9,191,777","550,106"
12:46:55,"17,164,827","43,343,734","19,552,669","29,067,762","2,482,939","9,193,222","550,201"
12:47:00,"17,168,041","43,423,425","19,556,189","29,169,024","2,483,358","9,194,399","550,262"
12:47:05,"17,171,458","43,427,233","19,559,945","29,146,755","2,483,769","9,195,423","550,323"
12:47:10,"17,174,758","43,358,710","19,563,448","29,102,093","2,484,248","9,197,014","550,400"
12:47:15,"17,177,822","43,367,686","19,566,643","29,044,361","2,484,806","9,198,936","550,479"
12:47:20,"17,181,093","43,392,407","19,570,826","29,139,488","2,485,237","9,200,323","550,555"
12:47:25,"17,183,676","43,311,686","19,574,305","29,039,685","2,485,664","9,201,658","550,626"
12:47:30,"17,187,769","43,223,448","19,579,028","28,975,111","2,486,196","9,202,984","550,737"
12:47:35,"17,191,272","43,515,362","19,582,796","29,141,243","2,486,640","9,204,304","550,791"
12:47:40,"17,193,676","43,406,061","19,585,567","29,144,928","2,487,033","9,205,350","550,856"
12:47:45,"17,197,361","43,434,444","19,589,373","29,134,540","2,487,503","9,207,016","550,932"
12:47:50,"17,200,215","43,485,425","19,592,467","29,173,637","2,487,994","9,208,865","551,017"
12:47:55,"17,203,289","43,426,991","19,595,814","29,127,101","2,488,423","9,210,066","551,081"
12:48:00,"17,205,973","43,509,031","19,598,949","29,116,961","2,488,900","9,211,905","551,155"
12:48:05,"17,209,841","43,490,106","19,603,271","29,132,072","2,489,587","9,214,147","551,287"
12:48:10,"17,213,560","43,476,281","19,608,768","29,099,181","2,490,160","9,216,720","551,436"
12:48:15,"17,217,332","43,447,952","19,613,412","29,100,595","2,490,983","9,219,026","551,540"
12:48:20,"17,221,045","43,514,757","19,617,442","29,155,379","2,491,437","9,220,267","551,602"
12:48:25,"17,224,503","43,373,267","19,621,484","29,065,590","2,492,021","9,222,527","551,742"
12:48:30,"17,227,943","43,425,077","19,625,203","29,145,608","2,492,397","9,223,724","551,806"
12:48:35,"17,231,196","43,511,899","19,628,443","29,150,406","2,492,903","9,225,021","551,872"
12:48:40,"17,234,582","43,539,584","19,632,099","29,163,764","2,493,266","9,226,512","551,937"
12:48:45,"17,237,531","43,512,473","19,635,706","29,169,615","2,493,830","9,227,777","552,040"
12:48:50,"17,240,178","43,597,158","19,638,463","29,202,433","2,494,246","9,228,831","552,104"
12:48:55,"17,243,358","43,474,258","19,642,169","29,141,718","2,494,811","9,230,339","552,209"
12:49:00,"17,246,416","43,576,839","19,645,681","29,213,058","2,495,428","9,232,159","552,299"
12:49:05,"17,249,460","43,444,047","19,648,962","29,115,057","2,495,936","9,233,935","552,376"
12:49:10,"17,253,081","43,438,751","19,653,310","29,060,568","2,496,559","9,235,693","552,598"
12:49:15,"17,256,315","43,382,742","19,657,481","29,007,194","2,497,150","9,237,457","552,723"
12:49:20,"17,259,650","43,581,964","19,661,553","29,122,468","2,497,621","9,238,801","552,778"
12:49:25,"17,262,051","43,545,824","19,664,560","29,109,743","2,498,084","9,240,108","552,856"
12:49:30,"17,264,845","43,497,421","19,667,649","29,094,958","2,498,553","9,241,439","552,947"
12:49:35,"17,268,733","43,515,294","19,671,605","29,134,494","2,499,053","9,242,848","553,051"
12:49:40,"17,271,952","43,519,554","19,675,557","29,170,575","2,499,597","9,244,322","553,143"
12:49:45,"17,274,764","43,582,787","19,679,030","29,172,805","2,500,066","9,245,698","553,213"
12:49:50,"17,277,310","43,579,219","19,682,433","29,185,621","2,500,542","9,247,282","553,287"
12:49:55,"17,280,205","43,528,979","19,685,734","29,143,213","2,501,050","9,248,627","553,398"
12:50:00,"17,284,130","43,334,852","19,690,446","28,967,168","2,501,605","9,250,928","553,519"
12:50:05,"17,287,794","43,518,325","19,695,271","29,101,764","2,502,069","9,252,579","553,603"
12:50:10,"17,291,842","43,355,198","19,699,459","29,001,085","2,502,573","9,254,232","553,728"
12:50:15,"17,295,393","43,477,275","19,703,441","29,070,214","2,503,196","9,255,860","553,815"
12:50:20,"17,298,311","43,561,515","19,706,464","29,193,250","2,503,615","9,256,917","553,867"
12:50:25,"17,301,435","43,499,183","19,709,999","29,099,944","2,504,197","9,258,306","554,022"
12:50:30,"17,304,430","43,518,950","19,714,027","29,090,560","2,504,684","9,259,872","554,146"
12:50:35,"17,307,915","43,515,075","19,718,072","29,073,141","2,505,191","9,261,589","554,226"
12:50:40,"17,312,075","43,411,672","19,722,836","28,912,427","2,505,943","9,264,074","554,354"
12:50:45,"17,316,282","43,295,490","19,727,674","28,895,678","2,506,942","9,267,047","554,581"
12:50:50,"17,320,214","43,254,968","19,731,990","28,842,130","2,507,451","9,269,394","554,737"
12:50:55,"17,324,977","43,459,136","19,737,137","28,954,701","2,507,978","9,271,388","554,851"
12:51:00,"17,329,335","43,452,853","19,742,129","28,989,126","2,508,578","9,273,862","554,942"
12:51:05,"17,333,436","43,387,336","19,746,870","29,016,781","2,509,194","9,276,367","555,035"
12:51:10,"17,337,380","43,381,700","19,751,412","29,024,347","2,509,825","9,278,047","555,132"
12:51:15,"17,340,595","43,520,799","19,756,163","29,094,909","2,510,478","9,280,375","555,252"
12:51:20,"17,344,337","43,430,447","19,760,828","29,059,012","2,511,018","9,282,113","555,345"
12:51:25,"17,348,653","43,424,957","19,766,452","28,996,084","2,511,535","9,283,809","555,581"
12:51:30,"17,351,672","43,586,221","19,771,033","29,105,806","2,512,079","9,285,612","555,676"
12:51:35,"17,354,456","43,549,092","19,775,006","29,132,761","2,512,606","9,287,173","555,753"
12:51:40,"17,358,099","43,590,900","19,779,114","29,098,589","2,513,050","9,289,015","555,820"
12:51:45,"17,360,609","43,464,151","19,782,410","29,091,773","2,513,455","9,290,444","555,890"
12:51:50,"17,364,207","43,501,746","19,786,988","29,086,295","2,514,029","9,292,178","555,999"
12:51:55,"17,367,399","43,303,297","19,791,161","29,020,482","2,514,478","9,293,134","556,080"
12:52:00,"17,370,363","43,607,865","19,795,082","29,175,849","2,514,913","9,294,484","556,161"
12:52:05,"17,373,146","43,585,103","19,798,804","29,110,991","2,515,385","9,295,982","556,233"
12:52:10,"17,375,760","43,528,824","19,802,911","29,106,634","2,515,854","9,297,209","556,321"
12:52:15,"17,378,660","43,574,452","19,806,760","29,066,216","2,516,301","9,298,443","556,518"
12:52:20,"17,382,141","43,600,273","19,811,160","29,133,489","2,516,795","9,300,137","556,660"
12:52:25,"17,386,625","43,548,309","19,816,478","29,049,327","2,517,329","9,301,867","556,773"
12:52:30,"17,391,061","43,545,186","19,821,786","29,021,251","2,517,881","9,303,823","556,907"
12:52:35,"17,394,937","43,503,875","19,826,783","29,121,865","2,518,333","9,305,483","557,008"
12:52:40,"17,398,486","43,318,294","19,831,462","28,982,442","2,518,923","9,307,345","557,185"
12:52:45,"17,401,907","43,489,791","19,835,555","29,056,570","2,519,456","9,309,141","557,292"
12:52:50,"17,405,453","43,521,662","19,839,715","29,040,759","2,520,095","9,311,019","557,402"
12:52:55,"17,409,241","43,612,504","19,844,436","29,102,250","2,520,643","9,312,742","557,491"
12:53:00,"17,412,240","43,508,072","19,848,232","29,090,900","2,521,200","9,315,191","557,580"
12:53:05,"17,415,116","43,615,123","19,851,954","29,213,555","2,521,640","9,316,777","557,651"
12:53:10,"17,418,339","43,570,396","19,855,528","29,127,982","2,522,105","9,318,029","557,732"
12:53:15,"17,421,244","43,547,823","19,859,024","29,122,214","2,522,594","9,319,434","557,805"
12:53:20,"17,425,615","43,457,783","19,863,666","29,068,376","2,523,407","9,322,135","557,932"
12:53:25,"17,429,010","43,516,392","19,867,670","29,020,264","2,523,972","9,323,801","558,020"
12:53:30,"17,433,092","43,599,248","19,872,636","29,138,714","2,524,477","9,325,286","558,129"
12:53:35,"17,437,204","43,476,277","19,878,019","29,022,511","2,525,079","9,327,253","558,213"
12:53:40,"17,441,322","43,528,913","19,883,124","29,025,457","2,525,626","9,328,881","558,302"
12:53:45,"17,443,979","43,563,156","19,887,154","29,068,212","2,525,990","9,330,406","558,371"
12:53:50,"17,448,385","43,506,343","19,892,579","29,028,863","2,526,598","9,332,470","558,489"
12:53:55,"17,451,080","43,563,301","19,895,895","29,109,228","2,527,117","9,334,306","558,568"
12:54:00,"17,454,741","43,600,388","19,899,750","29,135,985","2,527,599","9,335,541","558,657"
12:54:05,"17,459,521","43,431,339","19,905,415","29,029,568","2,528,223","9,337,296","558,824"
12:54:10,"17,462,665","43,641,407","19,909,363","29,192,101","2,528,627","9,338,353","558,876"
12:54:15,"17,466,185","43,450,557","19,913,092","29,025,559","2,529,463","9,340,819","558,978"
12:54:20,"17,469,746","43,595,951","19,917,450","29,081,087","2,530,061","9,343,098","559,090"
12:54:25,"17,473,116","43,578,574","19,921,856","29,096,948","2,530,720","9,345,327","559,189"
12:54:30,"17,476,414","43,651,685","19,926,270","29,153,855","2,531,282","9,346,734","559,272"
12:54:35,"17,481,838","43,423,585","19,932,450","28,906,819","2,533,112","9,353,189","559,574"
12:54:40,"17,485,586","43,528,431","19,937,531","29,003,965","2,533,973","9,355,427","559,717"
12:54:45,"17,489,067","43,491,895","19,941,477","29,053,127","2,534,537","9,356,911","559,810"
12:54:50,"17,492,680","43,639,680","19,945,818","29,174,704","2,535,034","9,358,375","559,906"
12:54:55,"17,496,408","43,229,382","19,950,195","28,763,679","2,535,634","9,360,746","560,044"
12:55:00,"17,500,624","43,495,474","19,954,837","28,993,332","2,536,126","9,362,209","560,117"
12:55:05,"17,504,839","43,539,325","19,959,444","29,118,794","2,536,762","9,363,619","560,203"
12:55:10,"17,507,750","43,591,029","19,963,385","29,133,499","2,537,258","9,364,930","560,295"
12:55:15,"17,511,310","43,569,558","19,967,388","29,148,866","2,537,816","9,366,147","560,377"
12:55:20,"17,515,170","43,570,429","19,972,341","29,122,368","2,538,396","9,367,721","560,479"
12:55:25,"17,518,170","43,595,974","19,975,997","29,146,456","2,538,979","9,370,252","560,559"
12:55:30,"17,522,256","43,572,730","19,980,133","29,220,542","2,539,420","9,371,661","560,630"
12:55:35,"17,525,846","43,598,761","19,983,638","29,225,671","2,540,082","9,373,679","560,703"
12:55:40,"17,529,898","43,461,067","19,988,253","29,148,700","2,540,712","9,375,433","560,802"
12:55:45,"17,533,334","43,609,341","19,991,941","29,193,809","2,541,165","9,376,781","560,858"
12:55:50,"17,536,989","43,531,047","19,995,796","29,131,707","2,541,722","9,378,458","560,943"
12:55:55,"17,540,677","43,624,837","20,000,397","29,188,640","2,542,200","9,379,584","561,016"
12:56:00,"17,544,109","43,632,144","20,004,049","29,232,385","2,543,128","9,381,810","561,119"
12:56:05,"17,547,562","43,677,895","20,008,059","29,281,697","2,543,742","9,383,418","561,202"
12:56:10,"17,551,310","43,588,146","20,011,683","29,205,566","2,544,317","9,385,166","561,283"
12:56:15,"17,555,602","43,493,000","20,016,560","29,089,408","2,544,925","9,387,558","561,389"
12:56:20,"17,559,630","43,591,965","20,021,628","29,185,625","2,545,336","9,388,652","561,508"
12:56:25,"17,564,063","43,571,110","20,026,605","29,201,632","2,546,078","9,390,389","561,599"
12:56:30,"17,567,194","43,475,430","20,030,682","29,104,006","2,546,651","9,391,560","561,675"
12:56:35,"17,570,797","43,626,783","20,034,923","29,210,111","2,547,533","9,393,852","561,815"
12:56:40,"17,574,274","43,577,927","20,038,911","29,199,484","2,548,127","9,395,241","561,902"
12:56:45,"17,578,250","43,594,615","20,043,379","29,264,285","2,548,594","9,396,615","561,989"
12:56:50,"17,582,577","43,676,692","20,048,299","29,283,632","2,549,126","9,398,094","562,084"
12:56:55,"17,586,597","43,567,004","20,052,612","29,248,479","2,549,756","9,400,321","562,204"
12:57:00,"17,590,048","43,602,764","20,056,755","29,220,995","2,550,277","9,402,358","562,284"
12:57:05,"17,594,327","43,361,300","20,061,370","28,953,012","2,550,989","9,405,309","562,397"
12:57:10,"17,598,851","43,591,566","20,066,646","29,227,635","2,551,542","9,406,674","562,477"
12:57:15,"17,602,850","43,637,007","20,071,154","29,175,917","2,551,994","9,407,745","562,550"
12:57:20,"17,607,238","43,701,399","20,076,760","29,252,412","2,552,491","9,408,921","562,650"
12:57:25,"17,610,156","43,660,872","20,080,870","29,222,477","2,553,072","9,410,912","562,717"
12:57:30,"17,613,092","43,753,211","20,084,379","29,312,508","2,553,479","9,411,874","562,777"
12:57:35,"17,616,752","43,632,864","20,088,572","29,202,537","2,554,121","9,414,172","562,893"
12:57:40,"17,620,417","43,645,799","20,092,639","29,259,016","2,554,655","9,415,531","563,020"
12:57:45,"17,623,927","43,589,054","20,096,466","29,253,852","2,555,195","9,417,243","563,108"
12:57:50,"17,628,255","43,529,780","20,101,037","29,161,864","2,555,704","9,418,903","563,181"
12:57:55,"17,631,633","43,561,223","20,104,695","29,221,332","2,556,219","9,420,278","563,257"
12:58:00,"17,635,587","43,563,340","20,108,805","29,197,812","2,556,774","9,422,026","563,381"
12:58:05,"17,639,273","43,612,693","20,113,269","29,261,243","2,557,307","9,423,405","563,473"
12:58:10,"17,642,360","43,651,245","20,117,128","29,289,574","2,557,761","9,424,591","563,544"
12:58:15,"17,645,318","43,652,032","20,120,599","29,253,878","2,558,279","9,426,064","563,632"
12:58:20,"17,647,732","43,683,167","20,123,743","29,291,386","2,558,813","9,427,351","563,700"
12:58:25,"17,650,980","43,633,506","20,128,278","29,280,993","2,559,398","9,430,334","563,853"
12:58:30,"17,654,658","43,605,647","20,132,656","29,255,221","2,559,975","9,432,370","563,934"
12:58:35,"17,658,697","43,517,185","20,137,707","29,228,413","2,560,493","9,433,767","564,052"
12:58:40,"17,661,738","43,606,045","20,141,533","29,302,993","2,560,955","9,435,164","564,145"
12:58:45,"17,665,397","43,617,972","20,145,223","29,297,947","2,561,419","9,436,798","564,229"
12:58:50,"17,669,437","43,630,815","20,149,299","29,312,262","2,561,843","9,437,926","564,308"
12:58:55,"17,672,881","43,666,354","20,153,213","29,302,418","2,562,647","9,441,083","564,429"
12:59:00,"17,676,230","43,673,705","20,156,811","29,243,679","2,563,087","9,442,335","564,521"
12:59:05,"17,680,025","43,664,095","20,161,710","29,289,541","2,563,707","9,444,081","564,658"
12:59:10,"17,683,156","43,663,987","20,165,527","29,359,935","2,564,168","9,445,727","564,742"
12:59:15,"17,687,470","43,491,579","20,169,755","29,202,146","2,564,889","9,447,925","564,879"
12:59:20,"17,691,670","43,637,024","20,173,674","29,264,709","2,565,483","9,449,663","564,962"
12:59:25,"17,695,086","43,664,420","20,177,825","29,259,595","2,566,018","9,451,872","565,061"
12:59:30,"17,698,577","43,677,070","20,181,649","29,342,708","2,566,638","9,453,980","565,171"
12:59:35,"17,702,179","43,633,059","20,185,372","29,274,065","2,567,283","9,456,793","565,283"
12:59:40,"17,705,955","43,618,915","20,189,758","29,271,859","2,567,914","9,459,450","565,391"
12:59:45,"17,708,659","43,450,742","20,193,602","29,127,381","2,568,450","9,460,996","565,522"
12:59:50,"17,711,740","43,540,610","20,197,433","29,216,197","2,568,898","9,462,903","565,604"
12:59:55,"17,715,515","43,548,066","20,202,269","29,211,183","2,569,358","9,464,394","565,679"
13:00:00,"17,719,189","43,653,401","20,206,529","29,267,302","2,569,848","9,465,621","565,757"
13:00:05,"17,726,471","43,401,020","20,215,632","28,977,289","2,571,236","9,470,765","566,185"
13:00:10,"17,730,877","43,546,277","20,222,009","29,145,000","2,572,323","9,473,652","566,393"
13:00:15,"17,735,618","43,556,289","20,228,088","29,067,271","2,573,117","9,476,732","566,572"
13:00:20,"17,739,452","43,583,322","20,233,414","29,137,692","2,573,649","9,478,590","566,676"
13:00:25,"17,742,258","43,671,376","20,237,147","29,226,270","2,574,220","9,480,392","566,767"
13:00:30,"17,745,220","43,563,884","20,240,825","29,162,464","2,574,746","9,482,191","566,886"
13:00:35,"17,748,884","43,743,031","20,245,202","29,231,471","2,575,283","9,483,509","567,000"
13:00:40,"17,752,299","43,787,216","20,249,664","29,318,067","2,575,758","9,484,940","567,087"
13:00:45,"17,756,363","43,455,295","20,254,582","29,157,069","2,576,413","9,487,093","567,296"
13:00:50,"17,760,431","43,639,172","20,259,475","29,263,765","2,577,031","9,488,875","567,411"
13:00:55,"17,763,742","43,639,958","20,263,134","29,232,627","2,577,490","9,490,746","567,499"
13:01:00,"17,767,777","43,624,728","20,268,274","29,227,029","2,578,091","9,492,702","567,623"
13:01:05,"17,771,389","43,724,372","20,272,552","29,325,994","2,578,759","9,494,690","567,719"
13:01:10,"17,774,781","43,665,839","20,276,700","29,295,426","2,579,488","9,497,066","567,841"
13:01:15,"17,779,313","43,557,577","20,282,490","29,165,224","2,580,306","9,499,568","567,955"
13:01:20,"17,783,528","43,541,545","20,287,346","29,152,765","2,581,113","9,502,197","568,098"
13:01:25,"17,788,862","43,546,422","20,293,946","29,215,482","2,581,733","9,505,191","568,228"
13:01:30,"17,793,438","43,562,925","20,299,352","29,259,919","2,582,313","9,506,632","568,309"
13:01:35,"17,797,179","43,682,644","20,303,821","29,280,733","2,582,861","9,508,213","568,455"
13:01:40,"17,802,047","43,565,810","20,308,920","29,250,702","2,583,381","9,510,331","568,541"
13:01:45,"17,805,859","43,728,981","20,313,131","29,372,353","2,583,964","9,511,924","568,651"
13:01:50,"17,809,853","43,704,428","20,317,698","29,313,164","2,584,556","9,513,901","568,739"
13:01:55,"17,814,247","43,660,282","20,324,296","28,953,232","2,585,106","9,515,917","568,920"
13:02:00,"17,818,454","43,720,237","20,332,373","29,244,136","2,585,689","9,518,058","569,071"
13:02:05,"17,822,733","43,593,493","20,337,659","29,237,107","2,586,240","9,520,165","569,176"
13:02:10,"17,826,894","43,632,547","20,343,165","29,241,789","2,586,870","9,523,278","569,342"
13:02:15,"17,830,665","43,670,902","20,348,317","29,247,131","2,587,336","9,524,645","569,426"
13:02:20,"17,836,066","43,519,816","20,354,669","29,158,968","2,587,895","9,526,524","569,664"
13:02:25,"17,840,518","43,628,722","20,360,100","29,286,947","2,588,450","9,528,261","569,785"
13:02:30,"17,845,329","43,583,016","20,365,160","29,081,843","2,588,958","9,530,511","569,869"
13:02:35,"17,850,218","43,527,153","20,370,646","29,242,021","2,589,507","9,532,065","569,958"
13:02:40,"17,855,198","43,526,887","20,375,773","29,188,457","2,590,316","9,534,164","570,181"
13:02:45,"17,859,313","43,718,875","20,380,818","29,280,459","2,590,870","9,536,492","570,292"
13:02:50,"17,862,199","43,719,559","20,384,551","29,338,436","2,591,343","9,537,881","570,364"
13:02:55,"17,865,878","43,653,904","20,389,104","29,290,242","2,591,832","9,539,136","570,452"
13:03:00,"17,869,944","43,753,972","20,394,223","29,317,236","2,592,447","9,541,058","570,588"
13:03:05,"17,873,985","43,599,077","20,400,408","29,206,979","2,593,297","9,543,784","570,783"
13:03:10,"17,878,916","43,619,425","20,406,232","29,277,440","2,594,206","9,546,720","570,950"
13:03:15,"17,882,370","43,707,545","20,410,197","29,261,690","2,594,697","9,548,374","571,038"
13:03:20,"17,886,226","43,716,672","20,414,649","29,313,904","2,595,375","9,550,442","571,148"
13:03:25,"17,889,910","43,739,394","20,419,310","29,348,272","2,595,929","9,552,013","571,240"
13:03:30,"17,893,388","43,789,605","20,423,671","29,364,405","2,596,433","9,553,517","571,343"
13:03:35,"17,897,527","43,567,469","20,428,773","29,185,523","2,597,148","9,556,104","571,474"
13:03:40,"17,902,328","43,698,134","20,434,464","29,337,101","2,597,634","9,557,843","571,583"
13:03:45,"17,905,971","43,709,107","20,439,419","29,283,018","2,598,237","9,559,921","571,677"
13:03:50,"17,909,376","43,654,653","20,444,077","29,198,184","2,598,838","9,561,859","571,805"
13:03:55,"17,913,096","43,741,179","20,448,773","29,313,615","2,599,401","9,563,378","571,894"
13:04:00,"17,916,428","43,844,323","20,452,712","29,358,843","2,599,842","9,564,901","571,978"
13:04:05,"17,919,883","43,840,616","20,456,840","29,396,188","2,600,459","9,567,031","572,072"
13:04:10,"17,922,401","43,850,324","20,460,279","29,419,090","2,601,135","9,569,959","572,191"
13:04:15,"17,925,983","43,720,709","20,464,830","29,315,962","2,602,584","9,573,012","572,448"
13:04:20,"17,930,884","43,714,875","20,469,709","29,305,408","2,603,404","9,576,177","572,593"
13:04:25,"17,935,613","43,789,437","20,474,843","29,126,123","2,604,229","9,578,758","572,765"
13:04:30,"17,939,183","43,831,654","20,480,036","29,255,612","2,604,840","9,580,633","572,894"
13:04:35,"17,942,709","43,782,934","20,485,009","29,278,993","2,605,466","9,582,213","572,992"
13:04:40,"17,946,185","43,787,533","20,489,774","29,279,077","2,606,111","9,584,183","573,140"
13:04:45,"17,949,950","43,827,870","20,494,690","29,405,405","2,606,753","9,586,219","573,315"
13:04:50,"17,953,499","43,759,339","20,498,978","29,353,738","2,607,487","9,588,311","573,454"
13:04:55,"17,957,016","43,741,001","20,503,093","29,411,586","2,608,064","9,589,756","573,536"
13:05:00,"17,960,951","43,813,480","20,508,120","29,357,180","2,608,708","9,591,558","573,853"
13:05:05,"17,965,456","43,770,395","20,513,010","29,279,295","2,609,376","9,593,165","573,945"
13:05:10,"17,968,703","43,698,650","20,517,284","29,213,025","2,610,075","9,594,810","574,081"
13:05:15,"17,972,781","43,534,986","20,522,352","29,242,230","2,610,776","9,596,764","574,300"
13:05:20,"17,976,853","43,798,403","20,527,065","29,319,148","2,611,436","9,598,497","574,432"
13:05:25,"17,980,540","43,660,252","20,531,546","29,206,639","2,612,183","9,600,827","574,618"
13:05:30,"17,985,190","43,701,748","20,536,811","29,259,714","2,612,730","9,602,406","574,720"
13:05:35,"17,989,951","43,663,042","20,541,999","29,226,126","2,613,388","9,604,838","574,824"
13:05:40,"17,993,676","43,867,503","20,546,421","29,312,858","2,613,913","9,606,307","574,909"
13:05:45,"17,997,410","43,767,531","20,550,569","29,331,282","2,614,539","9,607,915","574,989"
13:05:50,"18,001,126","43,900,753","20,554,996","29,357,391","2,615,421","9,610,449","575,123"
13:05:55,"18,004,805","43,875,822","20,559,199","29,372,034","2,615,957","9,612,295","575,203"
13:06:00,"18,008,920","43,934,768","20,563,768","29,421,727","2,617,011","9,615,647","575,315"
13:06:05,"18,013,249","43,888,943","20,568,971","29,275,061","2,617,863","9,617,823","575,457"
13:06:10,"18,016,531","43,883,506","20,573,470","29,318,280","2,618,450","9,619,058","575,544"
13:06:15,"18,019,854","43,908,595","20,577,956","29,392,793","2,619,097","9,621,307","575,663"
13:06:20,"18,023,601","43,897,232","20,582,837","29,417,065","2,619,763","9,623,362","575,758"
13:06:25,"18,027,046","43,966,058","20,587,160","29,434,563","2,620,384","9,625,013","575,860"
13:06:30,"18,032,501","43,780,491","20,594,226","29,224,079","2,621,083","9,627,166","576,156"
13:06:35,"18,037,076","43,706,998","20,599,634","29,223,167","2,621,642","9,628,844","576,261"
13:06:40,"18,042,273","43,955,130","20,605,074","29,317,263","2,622,939","9,634,815","576,427"
13:06:45,"18,046,359","43,895,044","20,609,880","29,271,159","2,623,680","9,637,630","576,561"
13:06:50,"18,050,449","43,814,377","20,614,745","29,249,543","2,624,592","9,639,878","576,687"
13:06:55,"18,055,840","43,632,588","20,620,602","29,191,586","2,625,918","9,643,348","577,113"
13:07:00,"18,059,747","43,823,463","20,626,102","29,277,547","2,626,724","9,646,020","577,373"
13:07:05,"18,064,065","43,810,931","20,631,239","29,290,047","2,627,273","9,647,662","577,463"
13:07:10,"18,067,957","43,858,012","20,635,742","29,356,212","2,628,236","9,650,796","577,609"
13:07:15,"18,071,758","43,773,856","20,641,448","29,258,396","2,628,885","9,653,150","577,719"
13:07:20,"18,075,697","43,896,930","20,646,504","29,389,734","2,630,066","9,657,832","577,933"
13:07:25,"18,080,079","43,860,015","20,652,019","29,389,595","2,631,023","9,661,300","578,083"
13:07:30,"18,084,544","43,762,589","20,657,309","29,296,776","2,631,751","9,663,731","578,241"
13:07:35,"18,089,560","43,834,487","20,663,734","29,364,845","2,632,531","9,666,644","578,444"
13:07:40,"18,093,698","43,865,539","20,669,604","29,379,171","2,633,291","9,668,517","578,595"
13:07:45,"18,098,003","43,791,878","20,675,301","29,273,924","2,634,046","9,671,805","578,821"
13:07:50,"18,103,300","43,906,213","20,681,648","29,355,217","2,634,775","9,673,904","578,992"
13:07:55,"18,108,009","43,808,237","20,687,671","29,322,157","2,635,514","9,676,461","579,110"
13:08:00,"18,111,954","43,846,635","20,692,130","29,349,278","2,636,184","9,678,535","579,209"
13:08:05,"18,115,810","43,866,090","20,697,509","29,246,823","2,636,944","9,681,213","579,399"
13:08:10,"18,121,165","43,821,424","20,703,998","29,387,955","2,637,761","9,684,759","579,560"
13:08:15,"18,125,467","43,733,807","20,709,269","29,214,322","2,638,353","9,686,778","579,684"
13:08:20,"18,131,045","43,851,292","20,715,278","29,301,297","2,639,472","9,692,471","579,947"
13:08:25,"18,135,924","43,795,031","20,721,237","29,326,262","2,640,160","9,694,646","580,083"
13:08:30,"18,140,580","43,870,499","20,726,434","29,358,013","2,640,856","9,696,454","580,222"
13:08:35,"18,144,289","43,984,032","20,730,917","29,444,779","2,641,446","9,698,875","580,329"
13:08:40,"18,147,529","43,935,080","20,734,620","29,440,372","2,642,169","9,701,265","580,432"
13:08:45,"18,151,590","43,961,139","20,739,345","29,386,216","2,643,008","9,703,687","580,577"
13:08:50,"18,155,148","43,947,998","20,744,139","29,410,994","2,643,665","9,705,457","580,727"
13:08:55,"18,159,825","43,946,310","20,749,736","29,381,607","2,644,256","9,707,838","580,838"
13:09:00,"18,164,942","43,826,090","20,755,889","29,270,364","2,644,952","9,710,549","580,989"
13:09:05,"18,169,163","43,928,257","20,760,513","29,431,585","2,645,461","9,711,964","581,064"
13:09:10,"18,173,027","43,906,651","20,764,887","29,314,415","2,646,268","9,714,309","581,202"
13:09:15,"18,176,463","43,925,422","20,769,687","29,391,982","2,646,892","9,716,092","581,319"
13:09:20,"18,180,200","43,834,621","20,774,264","29,401,023","2,647,677","9,718,551","581,494"
13:09:25,"18,184,000","43,902,032","20,778,742","29,399,189","2,648,298","9,720,250","581,585"
13:09:30,"18,188,569","43,840,014","20,783,870","29,302,436","2,649,291","9,723,402","581,708"
13:09:35,"18,192,694","43,895,791","20,788,734","29,351,643","2,650,024","9,725,081","581,827"
13:09:40,"18,196,944","43,918,027","20,793,313","29,407,331","2,651,031","9,727,707","581,964"
13:09:45,"18,201,378","43,832,979","20,798,156","29,402,215","2,651,917","9,731,200","582,160"
13:09:50,"18,205,760","43,879,556","20,803,149","29,432,568","2,653,100","9,734,383","582,507"
13:09:55,"18,210,785","43,955,446","20,808,670","29,356,092","2,654,056","9,737,808","582,683"
13:10:00,"18,216,026","43,858,178","20,814,830","29,394,805","2,654,690","9,739,739","582,810"
13:10:05,"18,222,798","43,786,508","20,824,301","29,164,266","2,655,979","9,743,492","583,093"
13:10:10,"18,227,428","43,950,814","20,830,902","29,341,468","2,656,725","9,745,773","583,210"
13:10:15,"18,232,903","44,053,510","20,837,387","29,417,147","2,657,691","9,748,338","583,357"
13:10:20,"18,236,177","44,023,435","20,841,490","29,413,911","2,658,423","9,750,508","583,498"
13:10:25,"18,241,862","43,873,847","20,848,054","29,299,176","2,659,342","9,752,957","583,781"
13:10:30,"18,246,873","44,026,397","20,853,399","29,481,719","2,660,044","9,754,824","583,902"
13:10:35,"18,251,400","43,746,151","20,858,070","29,287,648","2,660,818","9,756,927","584,151"
13:10:40,"18,256,802","44,048,328","20,863,279","29,493,298","2,661,509","9,760,235","584,301"
